deck,source_path,slide_number,table_id,is_table_metric,raw_name,clean_name,refined_name,refinement_changed,refinement_strategy,refinement_iteration,refinement_context_sample,normalized_name,canonical_name,catalog_metric_id,catalog_metric_slug,normalization_method,normalization_status,name_occurrences,name_quality,cluster_id,cluster_similarity,cluster_unit_conflict,normalization_confidence,extraction_confidence,combined_confidence,validation_status,validation_reasons,review_group_key,review_group_size,unit,metric_type,category,raw_value,normalized_value,raw_context_sample
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,27,d3a3def4-3fe7-5ed8-91f3-cd44bc502529,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.54%,0.54,Investment = $2.05M [TABLE] | Install Rate | CPE | CPA Disney+ Lapsed | N/A | $4.82 | N/A Disney+ Not Installed | 1.10% | $7.34 | $5.01 Untargeted RB* | 0.09% | $0.70 | $88.66 Content Store RB | 0.54% | $1.13 | $25.50 ROS Not Installed *Unt
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,34,e6abff4c-4593-54f8-8866-f798a624d819,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.22%,0.22,Static vs Carousel Companion vs 3D [TABLE] | Static | Companion Video | 3D CTR | 0.16% | 0.20% | 0.36% Launch Rate | 17.92% | 17.19% | 25.09% Install Rate | 0.22% | 0.72% | 0.12% CPA | $37.97 | $10.92 | $65.66
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,34,e6abff4c-4593-54f8-8866-f798a624d819,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.72%,0.72,Static vs Carousel Companion vs 3D [TABLE] | Static | Companion Video | 3D CTR | 0.16% | 0.20% | 0.36% Launch Rate | 17.92% | 17.19% | 25.09% Install Rate | 0.22% | 0.72% | 0.12% CPA | $37.97 | $10.92 | $65.66
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,34,e6abff4c-4593-54f8-8866-f798a624d819,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.12%,0.12,Static vs Carousel Companion vs 3D [TABLE] | Static | Companion Video | 3D CTR | 0.16% | 0.20% | 0.36% Launch Rate | 17.92% | 17.19% | 25.09% Install Rate | 0.22% | 0.72% | 0.12% CPA | $37.97 | $10.92 | $65.66
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,34,e6abff4c-4593-54f8-8866-f798a624d819,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,17.92%,17.92,Static vs Carousel Companion vs 3D [TABLE] | Static | Companion Video | 3D CTR | 0.16% | 0.20% | 0.36% Launch Rate | 17.92% | 17.19% | 25.09% Install Rate | 0.22% | 0.72% | 0.12% CPA | $37.97 | $10.92 | $65.66
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,34,e6abff4c-4593-54f8-8866-f798a624d819,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,17.19%,17.19,Static vs Carousel Companion vs 3D [TABLE] | Static | Companion Video | 3D CTR | 0.16% | 0.20% | 0.36% Launch Rate | 17.92% | 17.19% | 25.09% Install Rate | 0.22% | 0.72% | 0.12% CPA | $37.97 | $10.92 | $65.66
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,34,e6abff4c-4593-54f8-8866-f798a624d819,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,25.09%,25.09,Static vs Carousel Companion vs 3D [TABLE] | Static | Companion Video | 3D CTR | 0.16% | 0.20% | 0.36% Launch Rate | 17.92% | 17.19% | 25.09% Install Rate | 0.22% | 0.72% | 0.12% CPA | $37.97 | $10.92 | $65.66
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,55,,false,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,1.10%,1.1,1.10% Install Rate $5.01 CPA 6.7X greater install rate than roadblocks 660K Launches $4.82 CPE 3.84% Launch Rate
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,55,,false,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,3.84%,3.84,660K Launches $4.82 CPE 3.84% Launch Rate 1.10% Install Rate $5.01 CPA 6.7X greater install rate than roadblocks
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,59,a9fb6d0b-6adf-5fb9-86b0-d18f1ba16cfd,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.10%,0.1,"Internal Reference: [TABLE] | Avg. 5HR Roadblocks (8/4, 8/30, 9/21, 9/28) | Avg. 6HR Roadblock (5/23, 6/9, 6/28) | 7HR Roadblocks (9/16) Investment | $180.4K | $207.6K | $241K Reach | x | x | x CTR | 0.15% | 0.11% | 0.09% Install Rate | 0.1"
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,59,a9fb6d0b-6adf-5fb9-86b0-d18f1ba16cfd,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.08%,0.08,"Internal Reference: [TABLE] | Avg. 5HR Roadblocks (8/4, 8/30, 9/21, 9/28) | Avg. 6HR Roadblock (5/23, 6/9, 6/28) | 7HR Roadblocks (9/16) Investment | $180.4K | $207.6K | $241K Reach | x | x | x CTR | 0.15% | 0.11% | 0.09% Install Rate | 0.1"
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,59,a9fb6d0b-6adf-5fb9-86b0-d18f1ba16cfd,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,24%,24.0,"Internal Reference: [TABLE] | Avg. 5HR Roadblocks (8/4, 8/30, 9/21, 9/28) | Avg. 6HR Roadblock (5/23, 6/9, 6/28) | 7HR Roadblocks (9/16) Investment | $180.4K | $207.6K | $241K Reach | x | x | x CTR | 0.15% | 0.11% | 0.09% Install Rate | 0.1"
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,59,a9fb6d0b-6adf-5fb9-86b0-d18f1ba16cfd,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,23%,23.0,"Internal Reference: [TABLE] | Avg. 5HR Roadblocks (8/4, 8/30, 9/21, 9/28) | Avg. 6HR Roadblock (5/23, 6/9, 6/28) | 7HR Roadblocks (9/16) Investment | $180.4K | $207.6K | $241K Reach | x | x | x CTR | 0.15% | 0.11% | 0.09% Install Rate | 0.1"
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,59,a9fb6d0b-6adf-5fb9-86b0-d18f1ba16cfd,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,20%,20.0,"Internal Reference: [TABLE] | Avg. 5HR Roadblocks (8/4, 8/30, 9/21, 9/28) | Avg. 6HR Roadblock (5/23, 6/9, 6/28) | 7HR Roadblocks (9/16) Investment | $180.4K | $207.6K | $241K Reach | x | x | x CTR | 0.15% | 0.11% | 0.09% Install Rate | 0.1"
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,66,41b7057a-2db7-5eb6-b840-6beab214633e,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.22%,0.22,Carousel Static vs Video vs Companion [TABLE] | Static | Companion Video | 3D | Multi-Card CTR | 0.16% | 0.20% | 0.36% | 0.14% Launch Rate | 17.92% | 17.19% | 25.09% | 16.55% Install Rate | 0.22% | 0.72% | 0.12% | 0.07% CPA | $37.97 | $10.9
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,66,41b7057a-2db7-5eb6-b840-6beab214633e,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.72%,0.72,Carousel Static vs Video vs Companion [TABLE] | Static | Companion Video | 3D | Multi-Card CTR | 0.16% | 0.20% | 0.36% | 0.14% Launch Rate | 17.92% | 17.19% | 25.09% | 16.55% Install Rate | 0.22% | 0.72% | 0.12% | 0.07% CPA | $37.97 | $10.9
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,66,41b7057a-2db7-5eb6-b840-6beab214633e,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.12%,0.12,Carousel Static vs Video vs Companion [TABLE] | Static | Companion Video | 3D | Multi-Card CTR | 0.16% | 0.20% | 0.36% | 0.14% Launch Rate | 17.92% | 17.19% | 25.09% | 16.55% Install Rate | 0.22% | 0.72% | 0.12% | 0.07% CPA | $37.97 | $10.9
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,66,41b7057a-2db7-5eb6-b840-6beab214633e,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.07%,0.07,Carousel Static vs Video vs Companion [TABLE] | Static | Companion Video | 3D | Multi-Card CTR | 0.16% | 0.20% | 0.36% | 0.14% Launch Rate | 17.92% | 17.19% | 25.09% | 16.55% Install Rate | 0.22% | 0.72% | 0.12% | 0.07% CPA | $37.97 | $10.9
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,66,41b7057a-2db7-5eb6-b840-6beab214633e,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,17.92%,17.92,Carousel Static vs Video vs Companion [TABLE] | Static | Companion Video | 3D | Multi-Card CTR | 0.16% | 0.20% | 0.36% | 0.14% Launch Rate | 17.92% | 17.19% | 25.09% | 16.55% Install Rate | 0.22% | 0.72% | 0.12% | 0.07% CPA | $37.97 | $10.9
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,66,41b7057a-2db7-5eb6-b840-6beab214633e,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,17.19%,17.19,Carousel Static vs Video vs Companion [TABLE] | Static | Companion Video | 3D | Multi-Card CTR | 0.16% | 0.20% | 0.36% | 0.14% Launch Rate | 17.92% | 17.19% | 25.09% | 16.55% Install Rate | 0.22% | 0.72% | 0.12% | 0.07% CPA | $37.97 | $10.9
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,66,41b7057a-2db7-5eb6-b840-6beab214633e,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,25.09%,25.09,Carousel Static vs Video vs Companion [TABLE] | Static | Companion Video | 3D | Multi-Card CTR | 0.16% | 0.20% | 0.36% | 0.14% Launch Rate | 17.92% | 17.19% | 25.09% | 16.55% Install Rate | 0.22% | 0.72% | 0.12% | 0.07% CPA | $37.97 | $10.9
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,66,41b7057a-2db7-5eb6-b840-6beab214633e,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,16.55%,16.55,Carousel Static vs Video vs Companion [TABLE] | Static | Companion Video | 3D | Multi-Card CTR | 0.16% | 0.20% | 0.36% | 0.14% Launch Rate | 17.92% | 17.19% | 25.09% | 16.55% Install Rate | 0.22% | 0.72% | 0.12% | 0.07% CPA | $37.97 | $10.9
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,29,efd95160-182c-54c8-afd3-143a09147cf9,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.93%,0.93,Investment = $3.47M [TABLE] | Install Rate | CPE | CPA Lapsed ROS ($351K) | N/A | $5.06 | N/A Not Installed ROS ($222K) | 0.93% | $11.30 | $9.58 Intenders ROS ($26K) | N/A | $3.66 | N/A Roadblock ($2.9M) | 0.08% | $0.94 | $84.40 Overall Per
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,29,efd95160-182c-54c8-afd3-143a09147cf9,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.08%,0.08,Investment = $3.47M [TABLE] | Install Rate | CPE | CPA Lapsed ROS ($351K) | N/A | $5.06 | N/A Not Installed ROS ($222K) | 0.93% | $11.30 | $9.58 Intenders ROS ($26K) | N/A | $3.66 | N/A Roadblock ($2.9M) | 0.08% | $0.94 | $84.40 Overall Per
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,44,89bf51b1-8e0a-5c64-9d67-8472614bcf4f,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.07%,0.07,*based on Roadblocks [TABLE] | Static | Companion Video | 3D CTR | 0.13% | 0.25% | 0.20% Launch Rate | 16.67% | 20.37% | 15.45% Install Rate | 0.07% | 0.09% | 0.06%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,44,89bf51b1-8e0a-5c64-9d67-8472614bcf4f,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.09%,0.09,*based on Roadblocks [TABLE] | Static | Companion Video | 3D CTR | 0.13% | 0.25% | 0.20% Launch Rate | 16.67% | 20.37% | 15.45% Install Rate | 0.07% | 0.09% | 0.06%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,44,89bf51b1-8e0a-5c64-9d67-8472614bcf4f,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.06%,0.06,*based on Roadblocks [TABLE] | Static | Companion Video | 3D CTR | 0.13% | 0.25% | 0.20% Launch Rate | 16.67% | 20.37% | 15.45% Install Rate | 0.07% | 0.09% | 0.06%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,44,89bf51b1-8e0a-5c64-9d67-8472614bcf4f,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,16.67%,16.67,*based on Roadblocks [TABLE] | Static | Companion Video | 3D CTR | 0.13% | 0.25% | 0.20% Launch Rate | 16.67% | 20.37% | 15.45% Install Rate | 0.07% | 0.09% | 0.06%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,44,89bf51b1-8e0a-5c64-9d67-8472614bcf4f,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,20.37%,20.37,*based on Roadblocks [TABLE] | Static | Companion Video | 3D CTR | 0.13% | 0.25% | 0.20% Launch Rate | 16.67% | 20.37% | 15.45% Install Rate | 0.07% | 0.09% | 0.06%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,44,89bf51b1-8e0a-5c64-9d67-8472614bcf4f,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,15.45%,15.45,*based on Roadblocks [TABLE] | Static | Companion Video | 3D CTR | 0.13% | 0.25% | 0.20% Launch Rate | 16.67% | 20.37% | 15.45% Install Rate | 0.07% | 0.09% | 0.06%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,55,7eae4f26-8bbd-528b-91ad-7eedc3ceec74,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.04%,0.04,Moana 2 - Split Test 3/22 Carousel Analysis [TABLE] | Static | Companion Video | 3D CTR | 0.32% | 0.37% | 0.29% Launch Rate | 14% | 24% | 15% Install Rate | 0.04% | 0.07% | 0.07% CPA | $203 | $117 | $94 *based on 3/22 Roadblock - Carousel O
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,55,7eae4f26-8bbd-528b-91ad-7eedc3ceec74,true,Install Rate,Install Rate,Install Rate,false,original,0,,install rate,Install Rate,11,install_rate,catalog_exact,catalog_mapped,32,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,0.07%,0.07,Moana 2 - Split Test 3/22 Carousel Analysis [TABLE] | Static | Companion Video | 3D CTR | 0.32% | 0.37% | 0.29% Launch Rate | 14% | 24% | 15% Install Rate | 0.04% | 0.07% | 0.07% CPA | $203 | $117 | $94 *based on 3/22 Roadblock - Carousel O
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,55,7eae4f26-8bbd-528b-91ad-7eedc3ceec74,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,14%,14.0,Moana 2 - Split Test 3/22 Carousel Analysis [TABLE] | Static | Companion Video | 3D CTR | 0.32% | 0.37% | 0.29% Launch Rate | 14% | 24% | 15% Install Rate | 0.04% | 0.07% | 0.07% CPA | $203 | $117 | $94 *based on 3/22 Roadblock - Carousel O
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,55,7eae4f26-8bbd-528b-91ad-7eedc3ceec74,true,Launch Rate,Launch Rate,Launch Rate,false,original,0,,launch rate,Launch Rate,12,launch_rate,catalog_exact,catalog_mapped,42,0.78,,,false,0.9477,0.99,0.9637,pass,,,,percent,percentage,performance,24%,24.0,Moana 2 - Split Test 3/22 Carousel Analysis [TABLE] | Static | Companion Video | 3D CTR | 0.32% | 0.37% | 0.29% Launch Rate | 14% | 24% | 15% Install Rate | 0.04% | 0.07% | 0.07% CPA | $203 | $117 | $94 *based on 3/22 Roadblock - Carousel O
